,atrib_0,atrib_1,atrib_2,atrib_3,atrib_4,atrib_5,atrib_6,atrib_7,atrib_8,atrib_9,atrib_10,atrib_11,atrib_12,atrib_13,atrib_14,atrib_15,atrib_16,atrib_17,atrib_18,clase
129,54,133,0,0.0,0.0,1.5555557,1.0074074,0.50000006,0.3444443,5.3703704000000005,3.6666667,9.0,3.4444443999999996,-5.111111,10.888889,-5.777777700000001,9.0,0.6304714,-2.0480003,6
130,157,85,0,0.0,0.0,1.2222223,1.2412657,0.22222233,0.17213264,18.925926,14.555554999999998,26.888890000000004,15.333332999999998,-13.111111,23.88889,-10.777778,26.888890000000004,0.45902446,-2.1609125,6
131,96,94,0,0.0,0.0,0.7222225999999999,0.28518537,0.44444466,0.42963016,20.222220999999998,16.0,28.777779,15.888889,-12.666667,25.666666,-13.0,28.777779,0.45154575,-2.084893,6
132,152,155,0,0.0,0.0,0.5,0.61111104,10.777778,131.80739,7.296296000000001,5.3333335,11.0,5.5555553,-5.888889,11.111111,-5.222222299999999,11.0,0.5,-2.115567,6
133,208,34,0,0.0,0.0,1.7222224,1.7309811000000002,0.44444449999999996,0.50184834,14.444445000000002,10.777778,21.0,11.555555,-11.0,19.666666,-8.666667,21.0,0.479958,-2.1623826,6
134,222,62,0,0.0,0.0,0.27777782,0.25092420000000004,0.6666667,0.55777335,6.4074073,4.111111,11.444445,3.6666667,-6.888889,15.111111,-8.222222,11.444445,0.68080807,-2.0341523,6
135,123,152,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
136,20,134,0,0.0,0.0,0.6666667,0.088888995,0.61111116,0.24074072,2.9629629,1.1111111999999999,6.4444447,1.3333334,-5.5555553,10.444445,-4.888889,6.4444447,0.8292328000000001,-2.133095,6
137,223,62,0,0.0,0.0,0.3333334,0.29814243,0.44444442,0.50184846,6.4444447,4.111111,11.444445,3.7777777,-7.0,15.0,-8.0,11.444445,0.6703704,-2.0487173,6
138,184,145,0,0.0,0.0,0.72222227,0.6116159000000001,0.22222222,0.2721655,0.5555555999999999,0.33333334,1.2222222,0.11111111,-0.6666667,2.0,-1.3333334,1.2222222,0.5277778000000001,-1.9209436000000002,6
139,225,58,0,0.0,0.0,0.3333335,0.42163706,0.44444449999999996,0.34426522,8.333333,5.5555553,14.111111,5.3333335,-8.333333,17.333334,-9.0,14.111111,0.62222224,-2.0685637,6
140,58,113,0,0.0,0.0,3.4444447,1.2232318000000002,0.7222223000000001,0.38968182,20.851851999999997,16.88889,28.444445,17.222223,-11.888889,22.777779000000002,-10.888889,28.444445,0.4148072,-2.1256926,6
141,160,41,0,0.0,0.0,0.8333333,0.8096638,0.22222225,0.17213258,0.7037036999999999,0.5555555999999999,1.2222222,0.33333334,-0.44444445,1.5555556000000001,-1.1111111999999999,1.2222222,0.537037,-1.8451205000000002,6
142,160,110,0,0.0,0.0,0.833333,0.6912145000000001,0.4444437,0.27216540000000006,31.62963,27.222221,39.333335999999996,28.333334000000004,-13.222222,23.11111,-9.888889,39.333335999999996,0.3074441,-2.1872416,6
143,186,12,0,0.0,0.0,0.44444433,0.27216548,2.3333333,1.9663839,6.259258999999999,3.8888887999999997,11.333333,3.5555556000000004,-7.111111,15.222222,-8.111111,11.333333,0.6873016,-2.057978,6
144,142,111,0,0.0,0.0,1.1111113000000001,0.45541987,0.55555534,0.34426492,28.740740000000002,24.555555,35.88889,25.777779000000002,-12.555555,21.444445,-8.888889,35.88889,0.31548372,-2.2026672,6
145,252,137,0,0.0,0.0,0.88888884,0.544331,0.6111111,0.71232533,0.7407406999999999,0.33333334,1.7777778000000002,0.11111111,-1.2222222,3.1111112000000003,-1.8888888,1.7777778000000002,0.75,-2.0076063000000004,6
146,206,61,0,0.0,0.0,0.5555555,0.40368673,0.4999999,0.45946813,7.0740743,4.6666669999999995,12.222222,4.3333335,-7.222222299999999,15.444445000000002,-8.222222,12.222222,0.64589113,-2.0487173,6
147,239,93,0,0.0,0.0,3.4444440000000003,13.496301,1.0555555,0.86296237,14.407407999999998,9.888889,22.88889,10.444445,-13.555554999999998,25.444445,-11.888889,22.88889,0.57700235,-2.1374934,6
148,207,115,0,0.0,0.0,1.0555555,0.3296295,0.16666669,0.033333343,1.2222222,0.44444445,2.8888887999999997,0.33333334,-2.3333333,5.0,-2.6666667,2.8888887999999997,0.93333334,-2.0655363,6
149,90,134,0,0.0,0.0,0.38888887,0.018518528,0.94444436,0.1518523,2.1111112000000003,1.0,4.6666669999999995,0.6666667,-3.3333333,7.666666499999999,-4.3333335,4.6666669999999995,0.88148147,-2.0131435,6
150,86,197,0,0.11111111,0.11111111,1.611112,1.4516907,1.2777786,1.1038647,63.22221999999999,56.22221999999999,77.77778,55.66666800000001,-21.0,43.666668,-22.666666,77.77778,0.28533262,-2.06802,4
151,4,189,0,0.0,0.0,2.0555565,3.8851852,11.722221000000001,114.59633999999998,26.444445,23.444445,33.0,22.88889,-9.0,19.666666,-10.666667,33.0,0.27147257,-2.1010017000000003,4
152,134,187,0,0.0,0.0,1.8888886999999999,1.5153537000000001,2.1111114,1.7847083,59.370369999999994,52.66666800000001,74.111115,51.333332,-20.11111,44.22222,-24.11111,74.111115,0.30745777,-2.03348,4
153,252,201,0,0.0,0.0,4.6111107,5.495115,5.5555553,5.795274,40.296295,35.77778,49.0,36.11111,-13.555554999999998,26.11111,-12.555555,49.0,0.2753682,-2.1758256,4
154,219,176,0,0.0,0.11111111,2.1111119,1.8579169999999998,5.111111,2.8414931,60.29629499999999,53.33333199999999,75.66667,51.88889,-20.88889,46.11111,-25.222220999999998,75.66667,0.31446242,-2.0306482,4
155,205,190,0,0.0,0.0,1.2777773000000001,0.9981452,1.6111107,1.1238158,49.48148,44.77778,60.66666800000001,43.0,-14.111111,33.555557,-19.444445,60.66666800000001,0.29078844,-1.9875988999999998,4
156,202,193,0,0.0,0.0,1.111112,0.7503075,3.3888881,2.489236,41.703705,37.88889,50.666668,36.555557,-11.444445,26.888890000000004,-15.444445000000002,50.666668,0.27838665,-1.9929974999999998,4
157,223,161,0,0.0,0.0,1.3888893,3.040736,8.999999,31.022234,42.037037,36.0,52.22222,37.88889,-18.11111,30.555555,-12.444445,52.22222,0.30841646,-2.282295,4
158,87,196,0,0.11111111,0.0,1.3333321000000002,0.8692278,2.222222,1.6688869,61.59259399999999,55.0,75.66667,54.11111,-19.777779000000002,42.22222,-22.444445,75.66667,0.28752622,-2.0487363000000003,4
159,105,193,0,0.0,0.0,3.222222,1.9051596999999998,2.8888892999999998,2.1773255000000002,60.11111,53.11111,75.111115,52.11111,-21.0,45.0,-24.0,75.111115,0.30846536,-2.047766,4
160,77,185,0,0.0,0.0,2.944445,7.6629586,6.2222214000000005,32.118522999999996,32.555557,29.222221,39.666668,28.777779,-10.0,21.333334,-11.333333,39.666668,0.27036038,-2.0852716,4
161,88,180,0,0.0,0.0,1.4999993999999999,0.93689823,3.833332,2.888675,50.407406,45.22222,62.33333199999999,43.666668,-15.555554999999998,35.77778,-20.222220999999998,62.33333199999999,0.3009182,-2.0087192,4
162,214,161,0,0.0,0.0,3.7222223,0.72963357,11.5,18.922234,40.444443,35.333335999999996,49.666668,36.333335999999996,-15.333332999999998,27.666665999999996,-12.333333,49.666668,0.29805613,-2.1989389999999998,4
163,198,183,0,0.0,0.0,1.0555546999999998,1.1816497,3.3888881,1.5974506000000002,54.037037,48.88889,66.55556,46.666668,-15.444445000000002,37.555557,-22.11111,66.55556,0.2986217,-1.9749589,4
164,189,187,0,0.0,0.0,1.2222226999999999,1.0036974,3.0555553,2.3890192999999997,48.51852,44.11111,59.88889,41.555557,-13.222222,34.11111,-20.88889,59.88889,0.30575457,-1.9474715,4
165,124,191,0,0.0,0.0,3.5000007000000006,2.7386136000000003,3.277778,2.8001327999999996,59.74074,52.88889,74.77778,51.555557,-20.555555,45.11111,-24.555555,74.77778,0.31361094,-2.0354799999999997,4
166,182,186,0,0.11111111,0.0,3.666666,2.0439608,1.7777767,1.2412661,48.444443,43.77778,59.88889,41.666668,-14.0,34.333332,-20.333334,59.88889,0.30452195,-1.9730555,4
167,151,163,0,0.0,0.0,2.0555556,2.2851863,18.166666,41.988934,40.0,34.555557,48.0,37.444443,-16.333334,24.0,-7.666666499999999,48.11111,0.26384650000000004,-2.5174901000000003,4
168,112,197,0,0.0,0.0,4.2222233000000005,2.9938211,4.9444447,3.1227946,50.333332,44.666668,62.22221999999999,44.11111,-17.0,35.666668,-18.666666,62.22221999999999,0.29632849,-2.0712208999999997,4
169,137,182,0,0.0,0.0,1.8333334,3.8555553,3.6111107000000002,9.218522,34.925926000000004,31.444445,42.88889,30.444445,-10.444445,23.88889,-13.444445000000002,42.88889,0.28575617,-2.0011246,4
170,4,201,0,0.0,0.22222222,2.722222,1.6788458,5.2222214000000005,3.1245742,53.70370500000001,47.11111,67.22222,46.77778,-19.777779000000002,40.555557,-20.777779000000002,67.22222,0.30885938,-2.0752265,4
171,235,196,0,0.0,0.0,1.6666666,1.333334,2.222222,1.1482682,47.25926,41.77778,58.55555699999999,41.444443,-16.444445,33.88889,-17.444445,58.55555699999999,0.29423782,-2.0746154999999997,4
172,167,189,0,0.0,0.0,3.7777773999999997,2.2377224,3.7777773999999997,1.544405,58.40740600000001,51.333332,72.44444,51.444443,-21.222220999999998,42.11111,-20.88889,72.44444,0.29552308,-2.1013257999999997,4
173,250,176,0,0.0,0.11111111,1.611112,1.0628399,3.4444440000000003,1.6953092,53.66666800000001,47.11111,67.66667,46.22222,-19.666666,42.0,-22.333334,67.66667,0.3181372,-2.0522583,4
174,244,194,0,0.0,0.0,1.7222220000000001,1.14342,2.277778,2.03761,49.74074,44.444443,61.66666800000001,43.11111,-15.888889,35.77778,-19.88889,61.66666800000001,0.30085307,-2.0218375,4
175,178,185,0,0.0,0.0,2.6111119,1.8063676,3.1111114,2.2771008,49.037037,44.0,60.66666800000001,42.444443,-15.111111,34.88889,-19.777779000000002,60.66666800000001,0.30003616,-2.006186,4
176,229,195,0,0.0,0.0,4.166666,2.2779152000000003,4.111111,2.2476342000000002,47.703705,42.444443,58.88889,41.77778,-15.777778,33.555557,-17.777779000000002,58.88889,0.29027814,-2.0527046,4
177,5,210,0,0.0,0.11111111,2.1666672,1.6699982,4.444444,2.613356,51.296295,45.444443,64.333336,44.11111,-17.555555,39.11111,-21.555555,64.333336,0.3175664,-2.0208955,4
178,118,180,0,0.0,0.0,1.9444447,1.4819913,3.1111114,1.0886628999999999,48.555557,44.11111,59.0,42.555557,-13.333332999999998,31.333334000000004,-18.0,59.0,0.27882218,-1.9960422999999998,4
179,86,193,0,0.0,0.0,3.2777792999999997,1.6521593,2.222222,1.8094397,61.40740600000001,53.66666800000001,76.55556,54.0,-23.222220999999998,45.444443,-22.222220999999998,76.55556,0.29957896,-2.1093748,4
180,204,156,0,0.0,0.0,0.5000003,0.27888626,1.9999996,0.55777323,23.703703,17.333334,25.444445,28.333334000000004,-19.11111,5.222222299999999,13.888889,28.333334000000004,0.38903406,2.8649306,3
181,71,180,0,0.11111111,0.0,1.222222,0.5629625,3.0,1.8666646,22.333334,18.333334,21.444445,27.222221,-12.0,-2.6666667,14.666667000000002,27.222221,0.32738259999999997,2.4538307,3
182,60,181,0,0.11111111,0.0,1.6666666,1.2000005,2.6666667,2.0888875,19.62963,17.11111,17.88889,23.88889,-7.5555553,-5.222222299999999,12.777778,23.88889,0.28569087,2.1891353,3
183,103,216,0,0.0,0.0,0.88888884,0.6518517,2.1666662999999997,1.1444442,14.555554999999998,10.888889,13.666667000000002,19.11111,-11.0,-2.6666667,13.666667000000002,19.11111,0.43169576,2.4475467,3
184,89,221,0,0.0,0.0,1.3888888000000001,1.4851848,1.4444445,1.5851861999999999,14.074074,10.666667,12.444445,19.11111,-10.222222,-4.888889,15.111111,19.11111,0.44601154,2.3172118999999998,3
185,8,199,0,0.0,0.0,1.6666671000000002,0.78881073,1.3888893,0.71232533,15.0,13.333332999999998,11.777778,19.88889,-5.0,-9.666667,14.666667000000002,19.88889,0.40888458,1.9053026000000002,3
186,200,250,0,0.0,0.0,2.2777777,1.4207459999999998,1.4444445,1.0255988,9.222222,6.5555553,7.333333500000001,13.777778,-8.0,-5.6666665,13.666667000000002,13.777778,0.5633903,2.1929355,3
187,163,166,0,0.0,0.0,1.7777776,1.0962971000000001,2.444445,1.0518519,16.962963000000002,12.333333,16.333334,22.222220999999998,-13.888889,-1.8888888,15.777778,22.222220999999998,0.4462137,2.5158255,3
188,186,173,0,0.0,0.0,1.4444445,0.82963055,2.1111114,1.9851853,17.148148000000003,13.555554999999998,15.555554999999998,22.333334,-10.777778,-4.777777700000001,15.555554999999998,22.333334,0.39643326,2.332739,3
189,2,245,0,0.0,0.0,1.8888888,2.162963,3.1666667,3.2777781000000004,6.4074073,6.222222299999999,6.0,7.0,-0.5555555999999999,-1.2222222,1.7777778000000002,7.222222299999999,0.19104938,1.7566451,3
190,62,223,0,0.0,0.0,2.5,5.7222230000000005,1.6666666,2.4444442000000004,6.666666499999999,4.888889,4.6666669999999995,10.444445,-5.3333335,-6.0,11.333333,10.444445,0.5931498000000001,2.0465877,3
191,242,183,0,0.0,0.0,1.4999999,0.9368979,2.1666667,1.7981470000000002,15.370370000000001,12.666667,12.444445,21.0,-8.111111,-8.777778,16.88889,21.0,0.42024404,2.0758736,3
192,200,215,0,0.0,0.0,1.5555558999999999,0.95839405,4.722222,2.6450515,23.037036999999998,17.11111,22.555555,29.444445,-17.777779000000002,-1.4444443999999999,19.222220999999998,29.444445,0.42076695,2.5610487,3
193,57,177,0,0.0,0.0,0.94444495,0.55185163,1.4444443,1.71852,19.592592,15.777778,18.444445,24.555555,-11.444445,-3.4444443999999996,14.888889,24.555555,0.35899040000000004,2.413262,3
194,63,220,0,0.0,0.0,3.055556,15.262959500000001,3.6666667,6.088889599999999,8.185185,6.5555553,6.4444447,11.555555,-4.888889,-5.222222299999999,10.111111,11.555555,0.48671728,2.0931497,3
195,117,224,0,0.0,0.0,3.0555556,2.5596585,3.0555556,3.0215273,20.25926,15.444445000000002,17.777779000000002,27.555555,-14.444445000000002,-7.4444447,21.88889,27.555555,0.44151622,2.3041532000000005,3
196,233,211,0,0.11111111,0.0,2.6666667,6.088889599999999,1.6666666,1.7333333,15.444445000000002,12.444445,15.222222,18.666667999999998,-9.0,-0.6666667,9.666667,18.666667999999998,0.33542147,2.5549645,3
197,232,175,0,0.0,0.0,1.1666669,0.62360954,2.8333333,2.1679492000000002,15.370370000000001,12.444445,13.555554999999998,20.11111,-8.777778,-5.4444447,14.222222,20.11111,0.38741234,2.2421957999999997,3
198,29,195,0,0.0,0.0,0.44444433,0.40368652,0.61111087,0.6804136,16.037036999999998,14.444445000000002,13.333332999999998,20.333334,-4.777777700000001,-8.111111,12.888889,20.333334,0.34230694,1.9430398999999998,3
199,63,201,0,0.0,0.0,1.4444445,0.9185186,0.94444424,0.5518518,7.777777700000001,6.222222299999999,5.5555553,11.555555,-4.6666665,-6.666666499999999,11.333333,11.555555,0.54320127,1.9829868000000002,3
200,93,236,0,0.11111111,0.0,1.7777777,2.6962965,1.9999999,0.93333334,12.518517999999998,9.555555,10.777778,17.222223,-8.888889,-5.222222299999999,14.111111,17.222223,0.44724658,2.2671973999999997,3
201,72,191,0,0.11111111,0.0,1.2777777,0.5074075,3.1111114,4.6074066,15.185185,12.111111,14.888889,18.555555,-9.222222,-0.8888889000000001,10.111111,18.555555,0.3503698,2.545329,3
202,52,170,0,0.0,0.0,0.55555564,0.4554201,0.94444436,0.38968262,25.444445,20.11111,25.333334,30.888890000000004,-16.0,-0.33333334,16.333334,30.888890000000004,0.34911168,2.6040132000000002,3
203,233,184,0,0.0,0.0,0.5000002,0.077777766,0.7777776999999999,0.785185,11.851851,9.777778,9.888889,15.888889,-6.222222299999999,-5.888889,12.111111,15.888889,0.40555555,2.1286457000000003,3
204,237,191,0,0.0,0.0,1.0,0.31111106,1.5,1.0111109,7.333333500000001,5.3333335,5.4444447,11.222222,-6.0,-5.6666665,11.666667,11.222222,0.5358196999999999,2.1224225,3
205,36,243,0,0.11111111,0.0,1.888889,1.8518512999999999,2.0,0.7111104,13.333332999999998,9.888889,12.111111,18.0,-10.333333,-3.6666667,14.0,18.0,0.4522286,2.3683104999999998,3
206,186,218,0,0.0,0.0,1.1666666,0.74444425,1.1666665,0.65555507,13.703704,10.666667,12.666667,17.777779000000002,-9.111111,-3.1111112000000003,12.222222,17.777779000000002,0.40134683,2.3826834999999997,3
207,197,236,0,0.0,0.0,2.4444444,6.829628,3.3333333,7.599997999999999,16.074074,13.111111,16.666667999999998,18.444445,-8.888889,1.7777778000000002,7.111111,18.555555,0.29272884,2.7898002,3
208,208,240,0,0.11111111,0.0,1.0555557,0.86296326,2.4444444,5.007407,14.148148999999998,10.888889,13.0,18.555555,-9.777778,-3.4444443999999996,13.222222,18.555555,0.42162097,2.3924873,3
209,223,185,0,0.0,0.0,0.5,0.34960312,2.3888886,2.0807757,12.962963,11.555555,9.777778,17.555555,-4.222222299999999,-9.555555,13.777778,17.555555,0.44541803,1.8388497,3
210,110,189,0,0.0,0.0,1.0000004,0.66666675,1.2222223,1.1863422,12.925925999999999,10.888889,9.222222,18.666667999999998,-6.111111,-11.111111,17.222220999999998,18.666667999999998,0.50813884,1.9108642,3
211,86,187,0,0.0,0.0,1.1111108,0.7200825,1.4444445,0.750309,13.740741,11.666667,10.333333999999999,19.222220999999998,-6.222222299999999,-10.222222,16.444445,19.222220999999998,0.46332908,1.9414648999999997,3
212,225,244,0,0.0,0.0,3.3888886,2.1951127,2.9999998,1.5202343,12.259259,10.333333999999999,9.333333999999999,17.11111,-5.777777700000001,-8.777778,14.555554999999998,17.11111,0.48014903,1.9879022000000002,3
213,47,232,0,0.0,0.0,1.2777778,1.254621,1.0,0.8944273000000001,12.703704,11.0,9.0,18.11111,-5.111111,-11.111111,16.222220999999998,18.11111,0.50096595,1.875362,3
214,97,186,0,0.0,0.0,1.1666671,0.6912147,1.1666671,1.0055404000000001,15.592592000000002,13.888889,11.777778,21.11111,-5.111111,-11.444445,16.555555,21.11111,0.44266057,1.8636538,3
215,157,221,0,0.0,0.0,1.0555555,0.6469299,1.2222222,0.6206328000000001,12.111111,10.222222,8.111112,18.0,-5.6666665,-12.0,17.666666,18.0,0.5491796999999999,1.8771459,3
216,62,224,0,0.0,0.0,0.9444445,1.083547,2.3333334999999997,1.6329931999999998,14.629629999999999,13.222222,11.444445,19.222220999999998,-4.222222299999999,-9.555555,13.777778,19.222220999999998,0.40896538,1.8601908999999999,3
217,27,248,0,0.11111111,0.0,1.611111,0.6469295,3.1666667,1.7224005,15.296296,14.777778,12.888889,18.222220999999998,-1.5555556000000001,-7.222222299999999,8.777778,18.222220999999998,0.31222734,1.7835119,3
218,44,233,0,0.0,0.0,2.2222218999999996,2.1464872,2.111111,1.3277656999999998,14.481482000000002,12.555555,11.333333,19.555555,-5.777777700000001,-9.444445,15.222222,19.555555,0.42217422,1.9504046000000002,3
219,17,229,0,0.0,0.0,2.1111114,1.9851303,2.4444447,1.6147468999999999,13.703704,11.222222,11.111111,18.777779000000002,-7.4444447,-7.777777700000001,15.222222,18.777779000000002,0.43985240000000003,2.0999044999999996,3
220,32,240,0,0.0,0.0,1.2777776,1.5408030000000001,2.2777777,1.7051125,12.148149,9.777778,9.333333999999999,17.333334,-7.111111,-8.444445,15.555554999999998,17.333334,0.47067475,2.0438652,3
221,55,209,0,0.11111111,0.0,1.8333331000000002,1.2952907,1.3888888000000001,0.99814624,12.518517999999998,10.333333999999999,10.333333999999999,16.88889,-6.5555553,-6.5555553,13.111111,16.88889,0.40790388,2.0992203,3
222,138,203,0,0.0,0.0,1.666667,1.6465453,2.2777781000000004,1.8787308,11.259259,8.777778,8.111112,16.88889,-7.4444447,-9.444445,16.88889,16.88889,0.53894526,2.019747,3
223,90,189,0,0.0,0.0,0.88888884,0.7793635,1.0555555,0.82775915,12.888889,10.444445,9.444445,18.777779000000002,-7.333333500000001,-10.333333,17.666666,18.777779000000002,0.49709514,1.9855517,3
224,245,238,0,0.11111111,0.0,1.6666665,2.5385911,2.3333333,2.4404008,8.925925999999999,6.3333335,6.5555553,13.888889,-7.777777700000001,-7.111111,14.888889,13.888889,0.59701496,2.1260629,3
225,58,217,0,0.0,0.0,1.3888888000000001,1.06284,1.6666665,1.3498971000000002,11.925925999999999,9.777778,9.0,17.0,-6.4444447,-8.777778,15.222222,17.0,0.48659843,2.0066419,3
226,146,201,0,0.0,0.0,0.61111087,0.32773054,1.0555555,0.8004625,10.666667,8.666667,7.0,16.333334,-6.0,-11.0,17.0,16.333334,0.5708515000000001,1.9092555,3
227,19,184,0,0.0,0.0,0.5555555,0.34426498,0.8333333,0.62360954,14.222222,12.333333,11.0,19.333334,-5.6666665,-9.666667,15.333332999999998,19.333334,0.43115196,1.9378915,3
228,245,176,0,0.0,0.0,1.0000006,0.5163979999999999,1.0,0.5577736,18.481482,15.111111,17.0,23.333334,-10.111111,-4.4444447,14.555554999999998,23.333334,0.35206997,2.332243,3
229,228,182,0,0.11111111,0.0,0.88888854,0.68853056,0.7777775,0.6554615,16.777779000000002,14.555554999999998,12.777778,23.0,-6.666666499999999,-12.0,18.666666,23.0,0.44435817,1.9164191000000002,3
230,80,203,0,0.0,0.0,1.3888886999999999,0.74286735,1.9444443,1.5263122,12.407408,10.0,9.0,18.222220999999998,-7.222222299999999,-10.222222,17.444445,18.222220999999998,0.5144446,1.9867483,3
231,184,197,0,0.0,0.0,3.0555553,3.2551951,4.5555553,2.7460418,11.962963,8.888889,9.555555,17.444445,-9.222222,-7.222222299999999,16.444445,17.444445,0.51518697,2.164262,3
232,85,223,0,0.11111111,0.0,1.7777776,1.0470416999999999,1.9444445,1.5116831,14.740741,12.666667,11.555555,20.0,-6.222222299999999,-9.555555,15.777778,20.0,0.42312294,1.9665359,3
233,162,237,0,0.11111111,0.0,2.2777777,1.1434193000000001,2.6666667,2.564718,13.222222,10.888889,10.0,18.777779000000002,-7.0,-9.666667,16.666666,18.777779000000002,0.47282594,1.9903806,3
234,116,245,0,0.0,0.0,2.277778,1.1626908999999999,2.2777777,1.496911,16.37037,13.555554999999998,14.333332999999998,21.222220999999998,-8.444445,-6.111111,14.555554999999998,21.222220999999998,0.38490298,2.1980507,3
235,44,187,0,0.0,0.0,1.4444448,0.34426490000000004,0.8333335,1.0274024,15.222222,13.222222,12.777778,19.666667999999998,-6.0,-7.333333500000001,13.333332999999998,19.666667999999998,0.35552603,2.0384830000000003,3
236,215,219,0,0.0,0.0,2.5555556,2.2377238,3.2222223,2.4914669999999997,13.222222,10.333333999999999,10.222222,19.11111,-8.666667,-9.0,17.666666,19.11111,0.49459508,2.0861003,3
237,200,250,0,0.0,0.0,2.2777777,1.4207459999999998,1.4444445,1.0255988,9.222222,6.5555553,7.333333500000001,13.777778,-8.0,-5.6666665,13.666667000000002,13.777778,0.5633903,2.1929355,3
238,114,238,0,0.0,0.0,1.666667,1.1352924,1.4444445,1.0680548,13.629629999999999,11.111111,10.666667,19.11111,-7.5555553,-8.888889,16.444445,19.11111,0.46145898,2.0466826,3
239,30,251,0,0.0,0.0,2.444444,1.8816857,8.0,1.6055424999999999,20.666666,21.444445,17.777779000000002,22.777779000000002,2.3333333,-8.666667,6.3333335,22.777779000000002,0.23141664,1.2870603999999999,3
240,34,164,0,0.0,0.0,0.8888889999999999,0.40368673,1.2777778,0.49065349,11.333333,9.222222,10.333333999999999,14.444445000000002,-6.3333335,-3.0,9.333333,14.444445000000002,0.367923,2.291118,3
241,102,203,0,0.0,0.0,0.6666665,0.760117,1.3333331,0.8944271999999999,9.777778,7.4444447,6.4444447,15.444445000000002,-7.0,-10.0,17.0,15.444445000000002,0.5918262,1.9847853,3
242,217,245,0,0.11111111,0.11111111,3.1666667,3.0166214,2.1666667,1.2427571000000002,9.740741,7.4444447,7.111111,14.666667000000002,-6.888889,-7.888889,14.777778,14.666667000000002,0.57276654,2.0694523,3
243,163,210,0,0.0,0.0,1.5555555,0.5443307,1.4999999,0.9603243,11.851851,9.333333999999999,8.888889,17.333334,-7.5555553,-8.888889,16.444445,17.333334,0.48873982,2.0437257,3
244,4,188,0,0.0,0.0,1.5555555,0.68853056,2.333333,0.7601161999999999,15.740741,13.333332999999998,14.0,19.88889,-7.222222299999999,-5.222222299999999,12.444445,19.88889,0.34240820000000005,2.2046695,3
245,34,169,0,0.0,0.0,0.8333333,0.5055251000000001,1.6111111999999999,0.8798151,12.814815,10.666667,9.777778,18.0,-6.4444447,-9.111111,15.555554999999998,18.0,0.46356925,1.9931828999999999,3
246,47,209,0,0.0,0.0,1.7222221999999998,1.2895589,1.388889,0.92895794,11.62963,9.555555,9.222222,16.11111,-6.222222299999999,-7.222222299999999,13.444445000000002,16.11111,0.46432462,2.0609547999999998,3
247,158,195,0,0.0,0.0,2.4444442000000004,2.3444182999999996,2.8333333,1.7224011000000001,11.703704,9.444445,8.555555,17.11111,-6.777777700000001,-9.444445,16.222220999999998,17.11111,0.5177167,2.011228,3
248,176,233,0,0.11111111,0.0,1.4444443,1.1482676,2.611111,1.9022400000000002,12.481482000000002,10.333333999999999,8.333333999999999,18.777779000000002,-6.4444447,-12.444445,18.88889,18.777779000000002,0.5548810000000001,1.9036856,3
249,223,185,0,0.0,0.0,0.5,0.34960312,2.3888886,2.0807757,12.962963,11.555555,9.777778,17.555555,-4.222222299999999,-9.555555,13.777778,17.555555,0.44541803,1.8388497,3
250,10,223,0,0.11111111,0.0,1.5000001,1.0697871,3.5555559999999997,2.9489486,15.037037,13.777778,12.888889,18.444445,-3.7777777,-6.4444447,10.222222,18.444445,0.33066535,1.9109453999999997,3
251,166,222,0,0.0,0.0,1.5555555,0.83444345,1.1666665,0.6236094,10.481482000000002,8.666667,6.666666499999999,16.11111,-5.4444447,-11.444445,16.88889,16.11111,0.58765954,1.8704866999999998,3
252,175,212,0,0.11111111,0.0,1.0000001,0.666667,1.8333334,1.345775,12.296296,10.0,9.0,17.88889,-6.888889,-9.888889,16.777779000000002,17.88889,0.4987573,1.9744948,3
253,88,211,0,0.22222222,0.0,1.388889,0.87981474,2.4444444,1.4555133999999998,10.814815,8.888889,7.666666499999999,15.888889,-5.777777700000001,-9.444445,15.222222,15.888889,0.52432793,1.9408314999999998,3
254,170,226,0,0.0,0.0,1.5555553,1.4246508,2.3888887999999997,1.2895594,11.888889,10.111111,8.0,17.555555,-5.3333335,-11.666667,17.0,17.555555,0.5483296999999999,1.8725060000000002,3
255,75,226,0,0.0,0.0,2.2222226000000003,0.6554613,1.611111,1.0201668,16.703703,15.333332999999998,13.0,21.777779000000002,-4.111111,-11.111111,15.222222,21.777779000000002,0.40474883,1.8223403000000002,3
256,2,198,0,0.11111111,0.0,0.8888889999999999,0.6206326999999999,1.9444448,1.3567388999999999,12.185185,9.666667,10.555555,16.333334,-7.5555553,-4.888889,12.444445,16.333334,0.41577159999999996,2.2212758,3
257,85,225,0,0.0,0.0,1.5,1.0055401,1.6111113000000001,1.2895594,16.185184,14.444445000000002,12.777778,21.333334,-5.222222299999999,-10.222222,15.444445000000002,21.333334,0.40115124,1.8910155,3
258,165,186,0,0.0,0.0,2.5555546000000002,1.5729187,2.0,1.1737879999999998,49.51852,45.11111,61.11111,42.333335999999996,-13.222222,34.77778,-21.555555,61.11111,0.3072572,-1.9408131000000002,4
259,64,176,0,0.0,0.0,2.3333328,0.91893756,1.0000006,0.91893756,50.77778,46.0,62.33333199999999,44.0,-14.333332999999998,34.666668,-20.333334,62.33333199999999,0.29405567,-1.9808796999999998,4
